# Renewables.ninja Wind power (Point API) - 52.953, -1.150 - Version: 1.4 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, wind_speed in m/s,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""wind_speed"": ""m/s""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""52.9534193"""," ""lon"": ""-1.1496461"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""height"": ""135"""," ""turbine"": ""Enercon E126 7500"""," ""raw"": ""true""}}"
time,local_time,electricity,wind_speed,,,,,,,,,,,
08/03/2019 06:00,08/03/2019 06:00,0.083,5.273,,,,,,,,,,,
08/03/2019 07:00,08/03/2019 07:00,0.095,5.515,,,,,,,,,,,
08/03/2019 08:00,08/03/2019 08:00,0.132,6.135,,,,,,,,,,,
08/03/2019 09:00,08/03/2019 09:00,0.161,6.547,,,,,,,,,,,
08/03/2019 10:00,08/03/2019 10:00,0.212,7.17,,,,,,,,,,,
08/03/2019 11:00,08/03/2019 11:00,0.283,7.937,,,,,,,,,,,
08/03/2019 12:00,08/03/2019 12:00,0.358,8.658,,,,,,,,,,,
08/03/2019 13:00,08/03/2019 13:00,0.414,9.159,,,,,,,,,,,
08/03/2019 14:00,08/03/2019 14:00,0.428,9.288,,,,,,,,,,,
08/03/2019 15:00,08/03/2019 15:00,0.391,8.961,,,,,,,,,,,
08/03/2019 16:00,08/03/2019 16:00,0.404,9.076,,,,,,,,,,,
08/03/2019 17:00,08/03/2019 17:00,0.525,10.15,,,,,,,,,,,
08/03/2019 18:00,08/03/2019 18:00,0.615,10.995,,,,,,,,,,,
08/03/2019 19:00,08/03/2019 19:00,0.651,11.36,,,,,,,,,,,
08/03/2019 20:00,08/03/2019 20:00,0.673,11.583,,,,,,,,,,,
08/03/2019 21:00,08/03/2019 21:00,0.709,11.983,,,,,,,,,,,
08/03/2019 22:00,08/03/2019 22:00,0.749,12.459,,,,,,,,,,,
08/03/2019 23:00,08/03/2019 23:00,0.691,11.775,,,,,,,,,,,
09/03/2019 00:00,09/03/2019 00:00,0.665,11.502,,,,,,,,,,,
09/03/2019 01:00,09/03/2019 01:00,0.666,11.519,,,,,,,,,,,
09/03/2019 02:00,09/03/2019 02:00,0.676,11.619,,,,,,,,,,,
09/03/2019 03:00,09/03/2019 03:00,0.692,11.801,,,,,,,,,,,
09/03/2019 04:00,09/03/2019 04:00,0.692,11.793,,,,,,,,,,,
09/03/2019 05:00,09/03/2019 05:00,0.638,11.227,,,,,,,,,,,
09/03/2019 06:00,09/03/2019 06:00,0.462,9.596,,,,,,,,,,,
09/03/2019 07:00,09/03/2019 07:00,0.407,9.098,,,,,,,,,,,
09/03/2019 08:00,09/03/2019 08:00,0.619,11.039,,,,,,,,,,,
09/03/2019 09:00,09/03/2019 09:00,0.78,12.864,,,,,,,,,,,
09/03/2019 10:00,09/03/2019 10:00,0.856,14.022,,,,,,,,,,,
09/03/2019 11:00,09/03/2019 11:00,0.884,14.561,,,,,,,,,,,
09/03/2019 12:00,09/03/2019 12:00,0.877,14.426,,,,,,,,,,,
09/03/2019 13:00,09/03/2019 13:00,0.872,14.318,,,,,,,,,,,
09/03/2019 14:00,09/03/2019 14:00,0.864,14.171,,,,,,,,,,,
09/03/2019 15:00,09/03/2019 15:00,0.816,13.365,,,,,,,,,,,
09/03/2019 16:00,09/03/2019 16:00,0.689,11.759,,,,,,,,,,,
09/03/2019 17:00,09/03/2019 17:00,0.595,10.808,,,,,,,,,,,
09/03/2019 18:00,09/03/2019 18:00,0.505,9.98,,,,,,,,,,,
09/03/2019 19:00,09/03/2019 19:00,0.328,8.373,,,,,,,,,,,
09/03/2019 20:00,09/03/2019 20:00,0.253,7.632,,,,,,,,,,,
09/03/2019 21:00,09/03/2019 21:00,0.243,7.522,,,,,,,,,,,
09/03/2019 22:00,09/03/2019 22:00,0.22,7.267,,,,,,,,,,,
09/03/2019 23:00,09/03/2019 23:00,0.188,6.884,,,,,,,,,,,
10/03/2019 00:00,10/03/2019 00:00,0.123,5.986,,,,,,,,,,,
10/03/2019 01:00,10/03/2019 01:00,0.085,5.315,,,,,,,,,,,
10/03/2019 02:00,10/03/2019 02:00,0.07,5.008,,,,,,,,,,,
10/03/2019 03:00,10/03/2019 03:00,0.069,4.983,,,,,,,,,,,
10/03/2019 04:00,10/03/2019 04:00,0.104,5.673,,,,,,,,,,,
10/03/2019 05:00,10/03/2019 05:00,0.134,6.153,,,,,,,,,,,
10/03/2019 06:00,10/03/2019 06:00,0.113,5.82,,,,,,,,,,,
10/03/2019 07:00,10/03/2019 07:00,0.057,4.679,,,,,,,,,,,
10/03/2019 08:00,10/03/2019 08:00,0.026,3.72,,,,,,,,,,,
10/03/2019 09:00,10/03/2019 09:00,0.154,6.438,,,,,,,,,,,
10/03/2019 10:00,10/03/2019 10:00,0.472,9.668,,,,,,,,,,,
10/03/2019 11:00,10/03/2019 11:00,0.784,12.906,,,,,,,,,,,
10/03/2019 12:00,10/03/2019 12:00,0.93,15.718,,,,,,,,,,,
10/03/2019 13:00,10/03/2019 13:00,0.953,16.578,,,,,,,,,,,
10/03/2019 14:00,10/03/2019 14:00,0.94,16.031,,,,,,,,,,,
10/03/2019 15:00,10/03/2019 15:00,0.9,14.924,,,,,,,,,,,
10/03/2019 16:00,10/03/2019 16:00,0.819,13.414,,,,,,,,,,,
10/03/2019 17:00,10/03/2019 17:00,0.732,12.249,,,,,,,,,,,
10/03/2019 18:00,10/03/2019 18:00,0.69,11.774,,,,,,,,,,,
10/03/2019 19:00,10/03/2019 19:00,0.683,11.697,,,,,,,,,,,
10/03/2019 20:00,10/03/2019 20:00,0.689,11.758,,,,,,,,,,,
10/03/2019 21:00,10/03/2019 21:00,0.71,11.989,,,,,,,,,,,
10/03/2019 22:00,10/03/2019 22:00,0.756,12.548,,,,,,,,,,,
10/03/2019 23:00,10/03/2019 23:00,0.792,13.024,,,,,,,,,,,
11/03/2019 00:00,11/03/2019 00:00,0.814,13.335,,,,,,,,,,,
11/03/2019 01:00,11/03/2019 01:00,0.819,13.42,,,,,,,,,,,
11/03/2019 02:00,11/03/2019 02:00,0.815,13.348,,,,,,,,,,,
11/03/2019 03:00,11/03/2019 03:00,0.814,13.337,,,,,,,,,,,
11/03/2019 04:00,11/03/2019 04:00,0.807,13.232,,,,,,,,,,,
11/03/2019 05:00,11/03/2019 05:00,0.806,13.22,,,,,,,,,,,
11/03/2019 06:00,11/03/2019 06:00,0.786,12.936,,,,,,,,,,,
11/03/2019 07:00,11/03/2019 07:00,0.757,12.557,,,,,,,,,,,
11/03/2019 08:00,11/03/2019 08:00,0.72,12.118,,,,,,,,,,,
11/03/2019 09:00,11/03/2019 09:00,0.725,12.164,,,,,,,,,,,
11/03/2019 10:00,11/03/2019 10:00,0.72,12.113,,,,,,,,,,,
11/03/2019 11:00,11/03/2019 11:00,0.677,11.634,,,,,,,,,,,
11/03/2019 12:00,11/03/2019 12:00,0.608,10.933,,,,,,,,,,,
11/03/2019 13:00,11/03/2019 13:00,0.521,10.116,,,,,,,,,,,
11/03/2019 14:00,11/03/2019 14:00,0.418,9.187,,,,,,,,,,,
11/03/2019 15:00,11/03/2019 15:00,0.326,8.359,,,,,,,,,,,
11/03/2019 16:00,11/03/2019 16:00,0.266,7.769,,,,,,,,,,,
11/03/2019 17:00,11/03/2019 17:00,0.277,7.88,,,,,,,,,,,
11/03/2019 18:00,11/03/2019 18:00,0.315,8.248,,,,,,,,,,,
11/03/2019 19:00,11/03/2019 19:00,0.351,8.59,,,,,,,,,,,
11/03/2019 20:00,11/03/2019 20:00,0.386,8.902,,,,,,,,,,,
11/03/2019 21:00,11/03/2019 21:00,0.427,9.276,,,,,,,,,,,
11/03/2019 22:00,11/03/2019 22:00,0.549,10.371,,,,,,,,,,,
11/03/2019 23:00,11/03/2019 23:00,0.746,12.429,,,,,,,,,,,
12/03/2019 00:00,12/03/2019 00:00,0.824,13.497,,,,,,,,,,,
12/03/2019 01:00,12/03/2019 01:00,0.854,14.004,,,,,,,,,,,
12/03/2019 02:00,12/03/2019 02:00,0.906,15.069,,,,,,,,,,,
12/03/2019 03:00,12/03/2019 03:00,0.912,15.229,,,,,,,,,,,
12/03/2019 04:00,12/03/2019 04:00,0.907,15.1,,,,,,,,,,,
12/03/2019 05:00,12/03/2019 05:00,0.89,14.697,,,,,,,,,,,
12/03/2019 06:00,12/03/2019 06:00,0.87,14.292,,,,,,,,,,,
12/03/2019 07:00,12/03/2019 07:00,0.822,13.464,,,,,,,,,,,
12/03/2019 08:00,12/03/2019 08:00,0.712,12.016,,,,,,,,,,,
12/03/2019 09:00,12/03/2019 09:00,0.547,10.355,,,,,,,,,,,
12/03/2019 10:00,12/03/2019 10:00,0.401,9.044,,,,,,,,,,,
12/03/2019 11:00,12/03/2019 11:00,0.308,8.176,,,,,,,,,,,
12/03/2019 12:00,12/03/2019 12:00,0.283,7.937,,,,,,,,,,,
12/03/2019 13:00,12/03/2019 13:00,0.319,8.291,,,,,,,,,,,
12/03/2019 14:00,12/03/2019 14:00,0.361,8.673,,,,,,,,,,,
12/03/2019 15:00,12/03/2019 15:00,0.416,9.183,,,,,,,,,,,
12/03/2019 16:00,12/03/2019 16:00,0.517,10.078,,,,,,,,,,,
12/03/2019 17:00,12/03/2019 17:00,0.662,11.472,,,,,,,,,,,
12/03/2019 18:00,12/03/2019 18:00,0.766,12.678,,,,,,,,,,,
12/03/2019 19:00,12/03/2019 19:00,0.834,13.648,,,,,,,,,,,
12/03/2019 20:00,12/03/2019 20:00,0.889,14.674,,,,,,,,,,,
12/03/2019 21:00,12/03/2019 21:00,0.907,15.076,,,,,,,,,,,
12/03/2019 22:00,12/03/2019 22:00,0.928,15.646,,,,,,,,,,,
12/03/2019 23:00,12/03/2019 23:00,0.939,16.021,,,,,,,,,,,
13/03/2019 00:00,13/03/2019 00:00,0.94,16.041,,,,,,,,,,,
13/03/2019 01:00,13/03/2019 01:00,0.939,16.028,,,,,,,,,,,
13/03/2019 02:00,13/03/2019 02:00,0.948,16.356,,,,,,,,,,,
13/03/2019 03:00,13/03/2019 03:00,0.941,16.091,,,,,,,,,,,
13/03/2019 04:00,13/03/2019 04:00,0.942,16.13,,,,,,,,,,,
13/03/2019 05:00,13/03/2019 05:00,0.941,16.086,,,,,,,,,,,
13/03/2019 06:00,13/03/2019 06:00,0.938,15.982,,,,,,,,,,,
13/03/2019 07:00,13/03/2019 07:00,0.936,15.923,,,,,,,,,,,
13/03/2019 08:00,13/03/2019 08:00,0.94,16.05,,,,,,,,,,,
13/03/2019 09:00,13/03/2019 09:00,0.95,16.455,,,,,,,,,,,
13/03/2019 10:00,13/03/2019 10:00,0.957,16.797,,,,,,,,,,,
13/03/2019 11:00,13/03/2019 11:00,0.957,16.767,,,,,,,,,,,
13/03/2019 12:00,13/03/2019 12:00,0.954,16.635,,,,,,,,,,,
13/03/2019 13:00,13/03/2019 13:00,0.947,16.332,,,,,,,,,,,
13/03/2019 14:00,13/03/2019 14:00,0.928,15.671,,,,,,,,,,,
13/03/2019 15:00,13/03/2019 15:00,0.899,14.89,,,,,,,,,,,
13/03/2019 16:00,13/03/2019 16:00,0.827,13.538,,,,,,,,,,,
13/03/2019 17:00,13/03/2019 17:00,0.74,12.344,,,,,,,,,,,
13/03/2019 18:00,13/03/2019 18:00,0.687,11.734,,,,,,,,,,,
13/03/2019 19:00,13/03/2019 19:00,0.624,11.081,,,,,,,,,,,
13/03/2019 20:00,13/03/2019 20:00,0.572,10.582,,,,,,,,,,,
13/03/2019 21:00,13/03/2019 21:00,0.53,10.197,,,,,,,,,,,
13/03/2019 22:00,13/03/2019 22:00,0.511,10.03,,,,,,,,,,,
13/03/2019 23:00,13/03/2019 23:00,0.514,10.056,,,,,,,,,,,
14/03/2019 00:00,14/03/2019 00:00,0.541,10.307,,,,,,,,,,,
14/03/2019 01:00,14/03/2019 01:00,0.607,10.919,,,,,,,,,,,
14/03/2019 02:00,14/03/2019 02:00,0.671,11.572,,,,,,,,,,,
14/03/2019 03:00,14/03/2019 03:00,0.726,12.176,,,,,,,,,,,
14/03/2019 04:00,14/03/2019 04:00,0.78,12.862,,,,,,,,,,,
14/03/2019 05:00,14/03/2019 05:00,0.819,13.414,,,,,,,,,,,
14/03/2019 06:00,14/03/2019 06:00,0.855,14.019,,,,,,,,,,,
14/03/2019 07:00,14/03/2019 07:00,0.901,14.944,,,,,,,,,,,
14/03/2019 08:00,14/03/2019 08:00,0.923,15.523,,,,,,,,,,,
14/03/2019 09:00,14/03/2019 09:00,0.93,15.72,,,,,,,,,,,
14/03/2019 10:00,14/03/2019 10:00,0.936,15.925,,,,,,,,,,,
14/03/2019 11:00,14/03/2019 11:00,0.923,15.506,,,,,,,,,,,
14/03/2019 12:00,14/03/2019 12:00,0.912,15.208,,,,,,,,,,,
14/03/2019 13:00,14/03/2019 13:00,0.908,15.122,,,,,,,,,,,
14/03/2019 14:00,14/03/2019 14:00,0.888,14.654,,,,,,,,,,,
14/03/2019 15:00,14/03/2019 15:00,0.851,13.945,,,,,,,,,,,
14/03/2019 16:00,14/03/2019 16:00,0.769,12.71,,,,,,,,,,,
14/03/2019 17:00,14/03/2019 17:00,0.651,11.349,,,,,,,,,,,
14/03/2019 18:00,14/03/2019 18:00,0.556,10.437,,,,,,,,,,,
14/03/2019 19:00,14/03/2019 19:00,0.474,9.694,,,,,,,,,,,
14/03/2019 20:00,14/03/2019 20:00,0.396,8.993,,,,,,,,,,,
14/03/2019 21:00,14/03/2019 21:00,0.305,8.146,,,,,,,,,,,
14/03/2019 22:00,14/03/2019 22:00,0.272,7.826,,,,,,,,,,,
14/03/2019 23:00,14/03/2019 23:00,0.236,7.453,,,,,,,,,,,
15/03/2019 00:00,15/03/2019 00:00,0.243,7.516,,,,,,,,,,,
15/03/2019 01:00,15/03/2019 01:00,0.324,8.339,,,,,,,,,,,
15/03/2019 02:00,15/03/2019 02:00,0.563,10.502,,,,,,,,,,,
15/03/2019 03:00,15/03/2019 03:00,0.794,13.06,,,,,,,,,,,
15/03/2019 04:00,15/03/2019 04:00,0.797,13.083,,,,,,,,,,,
15/03/2019 05:00,15/03/2019 05:00,0.81,13.279,,,,,,,,,,,
15/03/2019 06:00,15/03/2019 06:00,0.861,14.117,,,,,,,,,,,
15/03/2019 07:00,15/03/2019 07:00,0.868,14.251,,,,,,,,,,,
15/03/2019 08:00,15/03/2019 08:00,0.867,14.237,,,,,,,,,,,
15/03/2019 09:00,15/03/2019 09:00,0.878,14.45,,,,,,,,,,,
15/03/2019 10:00,15/03/2019 10:00,0.898,14.869,,,,,,,,,,,
15/03/2019 11:00,15/03/2019 11:00,0.906,15.058,,,,,,,,,,,
15/03/2019 12:00,15/03/2019 12:00,0.903,14.99,,,,,,,,,,,
15/03/2019 13:00,15/03/2019 13:00,0.891,14.721,,,,,,,,,,,
15/03/2019 14:00,15/03/2019 14:00,0.875,14.391,,,,,,,,,,,
15/03/2019 15:00,15/03/2019 15:00,0.838,13.729,,,,,,,,,,,
15/03/2019 16:00,15/03/2019 16:00,0.762,12.626,,,,,,,,,,,
15/03/2019 17:00,15/03/2019 17:00,0.626,11.097,,,,,,,,,,,
15/03/2019 18:00,15/03/2019 18:00,0.483,9.782,,,,,,,,,,,
15/03/2019 19:00,15/03/2019 19:00,0.377,8.825,,,,,,,,,,,
15/03/2019 20:00,15/03/2019 20:00,0.289,7.998,,,,,,,,,,,
15/03/2019 21:00,15/03/2019 21:00,0.269,7.797,,,,,,,,,,,
15/03/2019 22:00,15/03/2019 22:00,0.244,7.537,,,,,,,,,,,
15/03/2019 23:00,15/03/2019 23:00,0.22,7.263,,,,,,,,,,,
16/03/2019 00:00,16/03/2019 00:00,0.19,6.913,,,,,,,,,,,
16/03/2019 01:00,16/03/2019 01:00,0.171,6.68,,,,,,,,,,,
16/03/2019 02:00,16/03/2019 02:00,0.2,7.043,,,,,,,,,,,
16/03/2019 03:00,16/03/2019 03:00,0.265,7.752,,,,,,,,,,,
16/03/2019 04:00,16/03/2019 04:00,0.379,8.849,,,,,,,,,,,
16/03/2019 05:00,16/03/2019 05:00,0.509,10.01,,,,,,,,,,,
16/03/2019 06:00,16/03/2019 06:00,0.71,11.994,,,,,,,,,,,
16/03/2019 07:00,16/03/2019 07:00,0.827,13.548,,,,,,,,,,,
16/03/2019 08:00,16/03/2019 08:00,0.862,14.132,,,,,,,,,,,
16/03/2019 09:00,16/03/2019 09:00,0.873,14.344,,,,,,,,,,,
16/03/2019 10:00,16/03/2019 10:00,0.87,14.294,,,,,,,,,,,
16/03/2019 11:00,16/03/2019 11:00,0.883,14.542,,,,,,,,,,,
16/03/2019 12:00,16/03/2019 12:00,0.909,15.137,,,,,,,,,,,
16/03/2019 13:00,16/03/2019 13:00,0.926,15.585,,,,,,,,,,,
16/03/2019 14:00,16/03/2019 14:00,0.931,15.745,,,,,,,,,,,
16/03/2019 15:00,16/03/2019 15:00,0.931,15.746,,,,,,,,,,,
16/03/2019 16:00,16/03/2019 16:00,0.926,15.603,,,,,,,,,,,
16/03/2019 17:00,16/03/2019 17:00,0.906,15.065,,,,,,,,,,,
16/03/2019 18:00,16/03/2019 18:00,0.848,13.889,,,,,,,,,,,
16/03/2019 19:00,16/03/2019 19:00,0.723,12.143,,,,,,,,,,,
16/03/2019 20:00,16/03/2019 20:00,0.587,10.729,,,,,,,,,,,
16/03/2019 21:00,16/03/2019 21:00,0.512,10.039,,,,,,,,,,,
16/03/2019 22:00,16/03/2019 22:00,0.452,9.499,,,,,,,,,,,
16/03/2019 23:00,16/03/2019 23:00,0.478,9.733,,,,,,,,,,,
17/03/2019 00:00,17/03/2019 00:00,0.494,9.874,,,,,,,,,,,
17/03/2019 01:00,17/03/2019 01:00,0.466,9.63,,,,,,,,,,,
17/03/2019 02:00,17/03/2019 02:00,0.449,9.474,,,,,,,,,,,
17/03/2019 03:00,17/03/2019 03:00,0.431,9.317,,,,,,,,,,,
17/03/2019 04:00,17/03/2019 04:00,0.419,9.211,,,,,,,,,,,
17/03/2019 05:00,17/03/2019 05:00,0.429,9.299,,,,,,,,,,,
17/03/2019 06:00,17/03/2019 06:00,0.444,9.433,,,,,,,,,,,
17/03/2019 07:00,17/03/2019 07:00,0.435,9.351,,,,,,,,,,,
17/03/2019 08:00,17/03/2019 08:00,0.521,10.121,,,,,,,,,,,
17/03/2019 09:00,17/03/2019 09:00,0.599,10.841,,,,,,,,,,,
17/03/2019 10:00,17/03/2019 10:00,0.625,11.094,,,,,,,,,,,
17/03/2019 11:00,17/03/2019 11:00,0.619,11.037,,,,,,,,,,,
17/03/2019 12:00,17/03/2019 12:00,0.601,10.864,,,,,,,,,,,
17/03/2019 13:00,17/03/2019 13:00,0.594,10.798,,,,,,,,,,,
17/03/2019 14:00,17/03/2019 14:00,0.586,10.717,,,,,,,,,,,
17/03/2019 15:00,17/03/2019 15:00,0.545,10.339,,,,,,,,,,,
17/03/2019 16:00,17/03/2019 16:00,0.442,9.401,,,,,,,,,,,
17/03/2019 17:00,17/03/2019 17:00,0.402,9.054,,,,,,,,,,,
17/03/2019 18:00,17/03/2019 18:00,0.429,9.296,,,,,,,,,,,
17/03/2019 19:00,17/03/2019 19:00,0.432,9.32,,,,,,,,,,,
17/03/2019 20:00,17/03/2019 20:00,0.409,9.122,,,,,,,,,,,
17/03/2019 21:00,17/03/2019 21:00,0.371,8.775,,,,,,,,,,,
17/03/2019 22:00,17/03/2019 22:00,0.336,8.44,,,,,,,,,,,
17/03/2019 23:00,17/03/2019 23:00,0.306,8.164,,,,,,,,,,,
18/03/2019 00:00,18/03/2019 00:00,0.266,7.77,,,,,,,,,,,
18/03/2019 01:00,18/03/2019 01:00,0.243,7.51,,,,,,,,,,,
18/03/2019 02:00,18/03/2019 02:00,0.233,7.411,,,,,,,,,,,
18/03/2019 03:00,18/03/2019 03:00,0.207,7.118,,,,,,,,,,,
18/03/2019 04:00,18/03/2019 04:00,0.184,6.839,,,,,,,,,,,
18/03/2019 05:00,18/03/2019 05:00,0.146,6.339,,,,,,,,,,,
18/03/2019 06:00,18/03/2019 06:00,0.13,6.095,,,,,,,,,,,
18/03/2019 07:00,18/03/2019 07:00,0.128,6.065,,,,,,,,,,,
18/03/2019 08:00,18/03/2019 08:00,0.127,6.055,,,,,,,,,,,
18/03/2019 09:00,18/03/2019 09:00,0.169,6.648,,,,,,,,,,,
18/03/2019 10:00,18/03/2019 10:00,0.174,6.719,,,,,,,,,,,
18/03/2019 11:00,18/03/2019 11:00,0.161,6.542,,,,,,,,,,,
18/03/2019 12:00,18/03/2019 12:00,0.137,6.203,,,,,,,,,,,
18/03/2019 13:00,18/03/2019 13:00,0.113,5.824,,,,,,,,,,,
18/03/2019 14:00,18/03/2019 14:00,0.091,5.431,,,,,,,,,,,
18/03/2019 15:00,18/03/2019 15:00,0.076,5.128,,,,,,,,,,,
18/03/2019 16:00,18/03/2019 16:00,0.062,4.803,,,,,,,,,,,
18/03/2019 17:00,18/03/2019 17:00,0.071,5.015,,,,,,,,,,,
18/03/2019 18:00,18/03/2019 18:00,0.097,5.537,,,,,,,,,,,
18/03/2019 19:00,18/03/2019 19:00,0.112,5.805,,,,,,,,,,,
18/03/2019 20:00,18/03/2019 20:00,0.116,5.881,,,,,,,,,,,
18/03/2019 21:00,18/03/2019 21:00,0.11,5.773,,,,,,,,,,,
18/03/2019 22:00,18/03/2019 22:00,0.098,5.551,,,,,,,,,,,
18/03/2019 23:00,18/03/2019 23:00,0.089,5.392,,,,,,,,,,,
19/03/2019 00:00,19/03/2019 00:00,0.086,5.342,,,,,,,,,,,
19/03/2019 01:00,19/03/2019 01:00,0.082,5.259,,,,,,,,,,,
19/03/2019 02:00,19/03/2019 02:00,0.074,5.092,,,,,,,,,,,
19/03/2019 03:00,19/03/2019 03:00,0.061,4.774,,,,,,,,,,,
19/03/2019 04:00,19/03/2019 04:00,0.047,4.414,,,,,,,,,,,
19/03/2019 05:00,19/03/2019 05:00,0.041,4.241,,,,,,,,,,,
19/03/2019 06:00,19/03/2019 06:00,0.038,4.135,,,,,,,,,,,
19/03/2019 07:00,19/03/2019 07:00,0.031,3.915,,,,,,,,,,,
19/03/2019 08:00,19/03/2019 08:00,0.031,3.898,,,,,,,,,,,
19/03/2019 09:00,19/03/2019 09:00,0.041,4.238,,,,,,,,,,,
19/03/2019 10:00,19/03/2019 10:00,0.066,4.91,,,,,,,,,,,
19/03/2019 11:00,19/03/2019 11:00,0.089,5.39,,,,,,,,,,,
19/03/2019 12:00,19/03/2019 12:00,0.109,5.766,,,,,,,,,,,
19/03/2019 13:00,19/03/2019 13:00,0.14,6.24,,,,,,,,,,,
19/03/2019 14:00,19/03/2019 14:00,0.164,6.575,,,,,,,,,,,
19/03/2019 15:00,19/03/2019 15:00,0.154,6.448,,,,,,,,,,,
19/03/2019 16:00,19/03/2019 16:00,0.133,6.146,,,,,,,,,,,
19/03/2019 17:00,19/03/2019 17:00,0.167,6.619,,,,,,,,,,,
19/03/2019 18:00,19/03/2019 18:00,0.224,7.316,,,,,,,,,,,
19/03/2019 19:00,19/03/2019 19:00,0.275,7.854,,,,,,,,,,,
19/03/2019 20:00,19/03/2019 20:00,0.294,8.045,,,,,,,,,,,
19/03/2019 21:00,19/03/2019 21:00,0.291,8.012,,,,,,,,,,,
19/03/2019 22:00,19/03/2019 22:00,0.266,7.76,,,,,,,,,,,
19/03/2019 23:00,19/03/2019 23:00,0.25,7.594,,,,,,,,,,,
20/03/2019 00:00,20/03/2019 00:00,0.233,7.414,,,,,,,,,,,
20/03/2019 01:00,20/03/2019 01:00,0.198,7.014,,,,,,,,,,,
20/03/2019 02:00,20/03/2019 02:00,0.177,6.751,,,,,,,,,,,
20/03/2019 03:00,20/03/2019 03:00,0.167,6.618,,,,,,,,,,,
20/03/2019 04:00,20/03/2019 04:00,0.158,6.491,,,,,,,,,,,
20/03/2019 05:00,20/03/2019 05:00,0.147,6.345,,,,,,,,,,,
20/03/2019 06:00,20/03/2019 06:00,0.123,5.988,,,,,,,,,,,
20/03/2019 07:00,20/03/2019 07:00,0.086,5.335,,,,,,,,,,,
20/03/2019 08:00,20/03/2019 08:00,0.07,4.992,,,,,,,,,,,
20/03/2019 09:00,20/03/2019 09:00,0.082,5.246,,,,,,,,,,,
20/03/2019 10:00,20/03/2019 10:00,0.074,5.093,,,,,,,,,,,
20/03/2019 11:00,20/03/2019 11:00,0.073,5.061,,,,,,,,,,,
20/03/2019 12:00,20/03/2019 12:00,0.085,5.31,,,,,,,,,,,
20/03/2019 13:00,20/03/2019 13:00,0.102,5.637,,,,,,,,,,,
20/03/2019 14:00,20/03/2019 14:00,0.12,5.935,,,,,,,,,,,
20/03/2019 15:00,20/03/2019 15:00,0.133,6.141,,,,,,,,,,,
20/03/2019 16:00,20/03/2019 16:00,0.15,6.387,,,,,,,,,,,
20/03/2019 17:00,20/03/2019 17:00,0.232,7.408,,,,,,,,,,,
20/03/2019 18:00,20/03/2019 18:00,0.334,8.428,,,,,,,,,,,
20/03/2019 19:00,20/03/2019 19:00,0.346,8.542,,,,,,,,,,,
20/03/2019 20:00,20/03/2019 20:00,0.319,8.286,,,,,,,,,,,
20/03/2019 21:00,20/03/2019 21:00,0.298,8.084,,,,,,,,,,,
20/03/2019 22:00,20/03/2019 22:00,0.275,7.86,,,,,,,,,,,
20/03/2019 23:00,20/03/2019 23:00,0.246,7.552,,,,,,,,,,,
21/03/2019 00:00,21/03/2019 00:00,0.212,7.179,,,,,,,,,,,
21/03/2019 01:00,21/03/2019 01:00,0.184,6.84,,,,,,,,,,,
21/03/2019 02:00,21/03/2019 02:00,0.165,6.593,,,,,,,,,,,
21/03/2019 03:00,21/03/2019 03:00,0.141,6.269,,,,,,,,,,,
21/03/2019 04:00,21/03/2019 04:00,0.123,5.986,,,,,,,,,,,
21/03/2019 05:00,21/03/2019 05:00,0.107,5.719,,,,,,,,,,,
21/03/2019 06:00,21/03/2019 06:00,0.091,5.428,,,,,,,,,,,
21/03/2019 07:00,21/03/2019 07:00,0.069,4.969,,,,,,,,,,,
21/03/2019 08:00,21/03/2019 08:00,0.056,4.672,,,,,,,,,,,
21/03/2019 09:00,21/03/2019 09:00,0.066,4.919,,,,,,,,,,,
21/03/2019 10:00,21/03/2019 10:00,0.053,4.577,,,,,,,,,,,
21/03/2019 11:00,21/03/2019 11:00,0.038,4.146,,,,,,,,,,,
21/03/2019 12:00,21/03/2019 12:00,0.033,3.983,,,,,,,,,,,
21/03/2019 13:00,21/03/2019 13:00,0.031,3.879,,,,,,,,,,,
21/03/2019 14:00,21/03/2019 14:00,0.024,3.631,,,,,,,,,,,
21/03/2019 15:00,21/03/2019 15:00,0.015,3.161,,,,,,,,,,,
21/03/2019 16:00,21/03/2019 16:00,0.007,2.574,,,,,,,,,,,
21/03/2019 17:00,21/03/2019 17:00,0.008,2.714,,,,,,,,,,,
21/03/2019 18:00,21/03/2019 18:00,0.028,3.793,,,,,,,,,,,
21/03/2019 19:00,21/03/2019 19:00,0.082,5.257,,,,,,,,,,,
21/03/2019 20:00,21/03/2019 20:00,0.156,6.473,,,,,,,,,,,
21/03/2019 21:00,21/03/2019 21:00,0.18,6.795,,,,,,,,,,,
21/03/2019 22:00,21/03/2019 22:00,0.161,6.539,,,,,,,,,,,
21/03/2019 23:00,21/03/2019 23:00,0.148,6.355,,,,,,,,,,,
22/03/2019 00:00,22/03/2019 00:00,0.159,6.519,,,,,,,,,,,
